seed,gate_mode,optimizer,step,S,lag,prefix,mean_probability,min_probability,mean_attention,min_attention,certified_probability_lower_bound,example_count,train_R
0,learned,adam,1000,11.328690783793768,23,64,0.2408785242789652,0.2408785242702233,4.0582387291505285e-10,3.8499940238433424e-10,0.2408785242702233,112,2
0,learned,adam,1000,11.328690783793768,24,0,0.24087852417057762,0.24087852416739752,1.4762892145866374e-10,1.400534821337924e-10,0.24087852416739752,112,2
0,learned,adam,1000,11.328690783793768,24,64,0.24087852417057762,0.24087852416739752,1.476289214461915e-10,1.4005348212257718e-10,0.24087852416739752,112,2
0,learned,adam,1000,11.328690783793768,25,0,0.24087852413114888,0.24087852412999203,5.370383533077176e-11,5.0948073505254844e-11,0.24087852412999203,112,2
0,learned,adam,1000,11.328690783793768,25,64,0.24087852413114888,0.24087852412999203,5.3703835329121217e-11,5.094807350377061e-11,0.24087852412999203,112,2
0,learned,adam,1000,11.328690783793768,26,0,0.24087852411680563,0.24087852411638475,1.953615796050002e-11,1.8533678379758755e-11,0.24087852411638475,112,2
0,learned,adam,1000,11.328690783793768,26,64,0.24087852411680563,0.24087852411638475,1.9536157960281608e-11,1.853367837956234e-11,0.24087852411638475,112,2
0,learned,adam,1000,11.328690783793768,27,0,0.2408785241115879,0.2408785241114348,7.106782327612856e-12,6.742104473211036e-12,0.2408785241114348,112,2
0,learned,adam,1000,11.328690783793768,27,64,0.2408785241115879,0.2408785241114348,7.106782327583957e-12,6.742104473185048e-12,0.2408785241114348,112,2
0,learned,adam,1000,11.328690783793768,28,0,0.2408785241096898,0.24087852410963412,2.5852757309806572e-12,2.452614737136497e-12,0.24087852410963412,112,2
0,learned,adam,1000,11.328690783793768,28,64,0.2408785241096898,0.24087852410963412,2.585275730976828e-12,2.452614737133055e-12,0.24087852410963412,112,2
0,learned,adam,1000,11.328690783793768,29,0,0.2408785241089993,0.24087852410897906,9.404608579637857e-13,8.922019931184948e-13,0.24087852410897906,112,2
0,learned,adam,1000,11.328690783793768,29,64,0.2408785241089993,0.24087852410897906,9.404608579632808e-13,8.922019931180415e-13,0.24087852410897906,112,2
0,learned,adam,1000,11.328690783793768,30,0,0.24087852410874813,0.24087852410874078,3.4211694124635997e-13,3.2456153201364776e-13,0.24087852410874078,112,2
0,learned,adam,1000,11.328690783793768,30,64,0.24087852410874813,0.24087852410874078,3.421169412462924e-13,3.245615320135866e-13,0.24087852410874078,112,2
0,learned,adam,1000,11.328690783793768,31,0,0.2408785241086568,0.2408785241086541,1.2445387864536838e-13,1.1806764485566285e-13,0.2408785241086541,112,2
0,learned,adam,1000,11.328690783793768,31,64,0.2408785241086568,0.2408785241086541,1.2445387864535957e-13,1.180676448556549e-13,0.2408785241086541,112,2
0,learned,adam,1000,11.328690783793768,32,0,0.24087852410862354,0.24087852410862257,4.5273314596606505e-14,4.295015701730193e-14,0.24087852410862257,112,2
0,learned,adam,1000,11.328690783793768,32,64,0.24087852410862354,0.24087852410862257,4.5273314596605357e-14,4.295015701730086e-14,0.24087852410862257,112,2
0,learned,adam,2000,18.94890040505393,1,0,0.8710067907553273,0.8710067907553273,1.0,1.0,0.6407468293012498,112,2
0,learned,adam,2000,18.94890040505393,1,64,0.676095982957805,0.676095982957805,0.6926518856608866,0.6926518856608868,0.6407468293012498,112,2
0,learned,adam,2000,18.94890040505393,2,0,0.790780361434719,0.7787451783794381,0.8482076393620519,0.829434887478413,0.5706761679812985,112,2
0,learned,adam,2000,18.94890040505393,2,64,0.6092084349104219,0.6001324245321646,0.6162455315592167,0.6062932694894728,0.5706761679812985,112,2
0,learned,adam,2000,18.94890040505393,3,0,0.5646920009549448,0.5318645746333341,0.5682238329868672,0.5334132522510603,0.4195264594833191,112,2
0,learned,adam,2000,18.94890040505393,3,64,0.4559411984334506,0.43479119040938563,0.4537171478439696,0.43132344220248275,0.4195264594833191,112,2
0,learned,adam,2000,18.94890040505393,4,0,0.2970339767828751,0.2754547092288914,0.2742753492081705,0.24681236964554149,0.2540583393639371,112,2
0,learned,adam,2000,18.94890040505393,4,64,0.2737525804585831,0.25727524049842265,0.2444362273815742,0.22245023583271192,0.2540583393639371,112,2
0,learned,adam,2000,18.94890040505393,5,0,0.17961487875421067,0.17266785552618397,0.10227601638539283,0.08980978183827179,0.17043278580585491,112,2
0,learned,adam,2000,18.94890040505393,5,64,0.1771113617526124,0.1707978182729797,0.09781448010403723,0.08636793371076217,0.17043278580585491,112,2
0,learned,adam,2000,18.94890040505393,6,0,0.1441371832810391,0.14207817109096715,0.03364306985516813,0.02925677162105001,0.14186838003542585,112,2
0,learned,adam,2000,18.94890040505393,6,64,0.14390250663117302,0.14190368637609738,0.03314525973673484,0.0288818274531053,0.14186838003542585,112,2
0,learned,adam,2000,18.94890040505393,7,0,0.13359765169894505,0.1329759882044423,0.010568519226983363,0.009160713991520356,0.13295631458732748,112,2
