seed,gate_mode,optimizer,step,S,lag,prefix,mean_probability,min_probability,mean_attention,min_attention,certified_probability_lower_bound,example_count,train_R
0,learned,sgd,1000,3776.230261264594,4,16,0.19983788569663638,0.19983786697069908,0.00011573162125896157,0.00011568942398637163,0.19983752256977966,112,4
0,learned,sgd,1000,3776.230261264594,4,64,0.19983788569663638,0.19983786697069908,0.00011573162125896157,0.00011568942398637163,0.19983752256977966,112,4
0,learned,sgd,1000,3776.230261264594,5,0,0.19978907320076272,0.19978907227419132,5.726825812660341e-06,5.724737481960547e-06,0.1997890555230057,112,4
0,learned,sgd,1000,3776.230261264594,5,16,0.19978907320000516,0.19978907227343434,5.726824105281944e-06,5.724735775827185e-06,0.1997890555230057,112,4
0,learned,sgd,1000,3776.230261264594,5,64,0.19978907320000516,0.19978907227343434,5.726824105281944e-06,5.724735775827185e-06,0.1997890555230057,112,4
0,learned,sgd,1000,3776.230261264594,6,0,0.19978665801130124,0.1997866579654513,2.8338405781542495e-07,2.832807190652581e-07,0.19978665713729182,112,4
0,learned,sgd,1000,3776.230261264594,6,16,0.1997866580112994,0.19978665796544948,2.8338405363468864e-07,2.8328071488757065e-07,0.19978665713729182,112,4
0,learned,sgd,1000,3776.230261264594,6,64,0.1997866580112994,0.19978665796544948,2.8338405363468864e-07,2.8328071488757065e-07,0.19978665713729182,112,4
0,learned,sgd,1000,3776.230261264594,7,0,0.1997865384995602,0.1997865384972914,1.4022871701880633e-08,1.4017758124010915e-08,0.19978653845631286,112,4
0,learned,sgd,1000,3776.230261264594,7,16,0.1997865384995602,0.1997865384972914,1.4022871691643558e-08,1.4017758113781275e-08,0.19978653845631286,112,4
0,learned,sgd,1000,3776.230261264594,7,64,0.1997865384995602,0.1997865384972914,1.4022871691643558e-08,1.4017758113781275e-08,0.19978653845631286,112,4
0,learned,sgd,1000,3776.230261264594,8,0,0.19978653258568688,0.19978653258557458,6.9390259506712e-10,6.936495566681996e-10,0.19978653258354684,112,4
0,learned,sgd,1000,3776.230261264594,8,16,0.19978653258568688,0.19978653258557458,6.93902595042053e-10,6.936495566431496e-10,0.19978653258354684,112,4
0,learned,sgd,1000,3776.230261264594,8,64,0.19978653258568688,0.19978653258557458,6.93902595042053e-10,6.936495566431496e-10,0.19978653258354684,112,4
0,learned,sgd,1000,3776.230261264594,9,0,0.199786532293047,0.1997865322930414,3.433681930222737e-11,3.432429804369904e-11,0.19978653229294105,112,4
0,learned,sgd,1000,3776.230261264594,9,16,0.199786532293047,0.1997865322930414,3.433681930216601e-11,3.4324298043637704e-11,0.19978653229294105,112,4
0,learned,sgd,1000,3776.230261264594,9,64,0.199786532293047,0.1997865322930414,3.433681930216601e-11,3.4324298043637704e-11,0.19978653229294105,112,4
0,learned,sgd,1000,3776.230261264594,10,0,0.19978653227856608,0.19978653227856583,1.6991104633558713e-12,1.6984908660311069e-12,0.19978653227856083,112,4
0,learned,sgd,1000,3776.230261264594,10,16,0.19978653227856608,0.19978653227856583,1.6991104633557198e-12,1.698490866030956e-12,0.19978653227856083,112,4
0,learned,sgd,1000,3776.230261264594,10,64,0.19978653227856608,0.19978653227856583,1.6991104633557198e-12,1.698490866030956e-12,0.19978653227856083,112,4
0,learned,sgd,1000,3776.230261264594,11,0,0.19978653227784957,0.19978653227784948,8.407815357849127e-14,8.404749365369417e-14,0.19978653227784923,112,4
0,learned,sgd,1000,3776.230261264594,11,16,0.19978653227784957,0.19978653227784948,8.407815357849095e-14,8.404749365369388e-14,0.19978653227784923,112,4
0,learned,sgd,1000,3776.230261264594,11,64,0.19978653227784957,0.19978653227784948,8.407815357849095e-14,8.404749365369388e-14,0.19978653227784923,112,4
0,learned,sgd,1000,3776.230261264594,12,0,0.19978653227781404,0.19978653227781404,4.160492246752943e-15,4.1589750823770064e-15,0.199786532277814,112,4
0,learned,sgd,1000,3776.230261264594,12,16,0.19978653227781404,0.19978653227781404,4.160492246752943e-15,4.1589750823770064e-15,0.199786532277814,112,4
0,learned,sgd,1000,3776.230261264594,12,64,0.19978653227781404,0.19978653227781404,4.160492246752943e-15,4.1589750823770064e-15,0.199786532277814,112,4
0,learned,sgd,1000,3776.230261264594,13,0,0.1997865322778123,0.1997865322778123,2.0587625915371548e-16,2.058011843530154e-16,0.1997865322778123,112,4
0,learned,sgd,1000,3776.230261264594,13,16,0.1997865322778123,0.1997865322778123,2.0587625915371548e-16,2.058011843530154e-16,0.1997865322778123,112,4
0,learned,sgd,1000,3776.230261264594,13,64,0.1997865322778123,0.1997865322778123,2.0587625915371548e-16,2.058011843530154e-16,0.1997865322778123,112,4
0,learned,sgd,1000,3776.230261264594,14,0,0.19978653227781223,0.1997865322778122,1.0187504643520812e-17,1.0183789669857081e-17,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,14,16,0.19978653227781223,0.1997865322778122,1.0187504643520812e-17,1.0183789669857081e-17,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,14,64,0.19978653227781223,0.1997865322778122,1.0187504643520812e-17,1.0183789669857081e-17,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,15,0,0.19978653227781223,0.1997865322778122,5.041147108869272e-19,5.03930880504515e-19,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,15,16,0.19978653227781223,0.1997865322778122,5.041147108869272e-19,5.03930880504515e-19,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,15,64,0.19978653227781223,0.1997865322778122,5.041147108869272e-19,5.03930880504515e-19,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,16,0,0.19978653227781223,0.1997865322778122,2.4945425855019175e-20,2.4936329260384408e-20,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,16,16,0.19978653227781223,0.1997865322778122,2.4945425855019175e-20,2.4936329260384408e-20,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,16,64,0.19978653227781223,0.1997865322778122,2.4945425855019175e-20,2.4936329260384408e-20,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,17,0,0.19978653227781223,0.1997865322778122,1.234390224386519e-21,1.2339400918629203e-21,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,17,16,0.19978653227781223,0.1997865322778122,1.234390224386519e-21,1.2339400918629203e-21,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,17,64,0.19978653227781223,0.1997865322778122,1.234390224386519e-21,1.2339400918629203e-21,0.1997865322778122,112,4
