seed,gate_mode,optimizer,step,S,delta_min,max_row_norm,m,h,w,m_rho,reference_gap,reference_gap_retained,probe,theta,clock_power,coefficient,lag,lower_error,upper_error,log_lower_error,log_upper_error,bound_valid,bound_invalid_reason,lower_bound_method,upper_bound_method
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,fixed,,,,64,0.9996369299499438,0.9996369299499438,-0.0003631359759444137,-0.0003631359759444137,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,fixed,,,,128,0.9996369299499438,0.9996369299499438,-0.0003631359759444137,-0.0003631359759444137,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,fixed,,,,256,0.9996369299499438,0.9996369299499438,-0.0003631359759444137,-0.0003631359759444137,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,fixed,,,,512,0.9996369299499438,0.9996369299499438,-0.0003631359759444137,-0.0003631359759444137,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,adaptive_theta,0.25,,,1,0.03074307745874597,0.06725274737153057,-3.4820904333664764,-2.6992974082263927,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,reference_theta,0.25,,,1,0.03074307745874597,0.06725274737153057,-3.4820904333664764,-2.6992974082263927,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,adaptive_theta,0.5,,,1,0.03074307745874597,0.06725274737153057,-3.4820904333664764,-2.6992974082263927,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,reference_theta,0.5,,,1,0.03074307745874597,0.06725274737153057,-3.4820904333664764,-2.6992974082263927,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,adaptive_theta,0.75,,,1,0.03074307745874597,0.06725274737153057,-3.4820904333664764,-2.6992974082263927,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,reference_theta,0.75,,,1,0.03074307745874597,0.06725274737153057,-3.4820904333664764,-2.6992974082263927,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,clock,,1,0.001,13,0.9996369063899364,0.9996369085648271,-0.0003631595445091238,-0.0003631573688284712,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,clock,,1,0.003,38,0.9996369299499438,0.9996369299499438,-0.0003631359759444137,-0.0003631359759444137,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,clock,,1,0.01,126,0.9996369299499438,0.9996369299499438,-0.0003631359759444137,-0.0003631359759444137,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,clock,,1,0.03,376,0.9996369299499438,0.9996369299499438,-0.0003631359759444137,-0.0003631359759444137,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,6000,12529.964347562545,0.0072793934981069605,0.08463529495724782,427.2209400632124,1.265289704697904,7.920551630979498,0.024213150760808183,0.007279386661384487,True,clock,,1,0.1,1253,0.9996369299499438,0.9996369299499438,-0.0003631359759444137,-0.0003631359759444137,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,fixed,,,,1,0.02820667194788578,0.06139989117840815,-3.5681967351253325,-2.7903472161692404,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,fixed,,,,2,0.08441936558806577,0.1638876589531037,-2.471958453604307,-1.8085740922655231,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,fixed,,,,3,0.5889627778581691,0.7220779969859286,-0.5293922928144488,-0.32562211685764714,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,fixed,,,,4,0.9833443024548861,0.9880084948678455,-0.01679596333973097,-0.012063983226854251,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,fixed,,,,5,0.9986072095742368,0.9987745496880067,-0.0013937612598986832,-0.0012262017902224356,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,fixed,,,,8,0.9996553310251005,0.9996564454895336,-0.0003447283869026463,-0.00034361353883726104,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,fixed,,,,16,0.9996672484206744,0.9996672484603741,-0.00033280695341655144,-0.00033280691370360854,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,fixed,,,,32,0.999667248851723,0.999667248851723,-0.0003328065222245388,-0.0003328065222245388,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,fixed,,,,64,0.999667248851723,0.999667248851723,-0.0003328065222245382,-0.0003328065222245382,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,fixed,,,,128,0.999667248851723,0.999667248851723,-0.0003328065222245382,-0.0003328065222245382,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,fixed,,,,256,0.999667248851723,0.999667248851723,-0.0003328065222245382,-0.0003328065222245382,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,fixed,,,,512,0.999667248851723,0.999667248851723,-0.0003328065222245382,-0.0003328065222245382,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,adaptive_theta,0.25,,,1,0.02820667194788578,0.06139989117840815,-3.5681967351253325,-2.7903472161692404,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,reference_theta,0.25,,,1,0.02820667194788578,0.06139989117840815,-3.5681967351253325,-2.7903472161692404,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,adaptive_theta,0.5,,,1,0.02820667194788578,0.06139989117840815,-3.5681967351253325,-2.7903472161692404,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,reference_theta,0.5,,,1,0.02820667194788578,0.06139989117840815,-3.5681967351253325,-2.7903472161692404,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,adaptive_theta,0.75,,,1,0.02820667194788578,0.06139989117840815,-3.5681967351253325,-2.7903472161692404,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,reference_theta,0.75,,,1,0.02820667194788578,0.06139989117840815,-3.5681967351253325,-2.7903472161692404,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,clock,,1,0.001,14,0.9996672433137778,0.999667243823828,-0.0003328120620131039,-0.00033281155179314527,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,clock,,1,0.003,41,0.999667248851723,0.999667248851723,-0.0003328065222245382,-0.0003328065222245382,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,clock,,1,0.01,137,0.999667248851723,0.999667248851723,-0.0003328065222245382,-0.0003328065222245382,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,clock,,1,0.03,410,0.999667248851723,0.999667248851723,-0.0003328065222245382,-0.0003328065222245382,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,7000,13634.677401213725,0.007279393513606847,0.08463529500165282,432.155215371381,1.2765758577338726,8.007782843302676,0.024155346471353388,0.007279386661384487,True,clock,,1,0.1,1364,0.999667248851723,0.999667248851723,-0.0003328065222245382,-0.0003328065222245382,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,fixed,,,,1,0.026252046881646687,0.05690426154893684,-3.640011316540826,-2.866385045242478,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,fixed,,,,2,0.0786827048956791,0.1531781087424739,-2.542331907611951,-1.8761539252117585,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,fixed,,,,3,0.5770699498664595,0.7123853058393644,-0.5497917895506725,-0.33913635405761955,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,fixed,,,,4,0.9836691940888143,0.9882671345434083,-0.01646562332177636,-0.011802238687590153,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,fixed,,,,5,0.9986939324419636,0.9988511959031793,-0.0013069212076331756,-0.0011494644780614377,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,fixed,,,,8,0.99967969589804,0.9996807063174932,-0.0003203554102754154,-0.0003193446675877577,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,fixed,,,,16,0.9996905248267277,0.9996905248601615,-0.00030952307059600406,-0.0003095230371518378,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,fixed,,,,32,0.999690525190417,0.999690525190417,-0.00030952270679406203,-0.00030952270679406203,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,fixed,,,,64,0.999690525190417,0.999690525190417,-0.0003095227067940615,-0.0003095227067940615,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,fixed,,,,128,0.999690525190417,0.999690525190417,-0.0003095227067940615,-0.0003095227067940615,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,fixed,,,,256,0.999690525190417,0.999690525190417,-0.0003095227067940615,-0.0003095227067940615,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,fixed,,,,512,0.999690525190417,0.999690525190417,-0.0003095227067940615,-0.0003095227067940615,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,adaptive_theta,0.25,,,1,0.026252046881646687,0.05690426154893684,-3.640011316540826,-2.866385045242478,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,reference_theta,0.25,,,1,0.026252046881646687,0.05690426154893684,-3.640011316540826,-2.866385045242478,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,adaptive_theta,0.5,,,1,0.026252046881646687,0.05690426154893684,-3.640011316540826,-2.866385045242478,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,reference_theta,0.5,,,1,0.026252046881646687,0.05690426154893684,-3.640011316540826,-2.866385045242478,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,adaptive_theta,0.75,,,1,0.026252046881646687,0.05690426154893684,-3.640011316540826,-2.866385045242478,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,reference_theta,0.75,,,1,0.026252046881646687,0.05690426154893684,-3.640011316540826,-2.866385045242478,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,clock,,1,0.001,15,0.9996905238746404,0.9996905239955994,-0.00030952402297802333,-0.00030952390198160017,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,clock,,1,0.003,44,0.999690525190417,0.999690525190417,-0.0003095227067940615,-0.0003095227067940615,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,clock,,1,0.01,147,0.999690525190417,0.999690525190417,-0.0003095227067940615,-0.0003095227067940615,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,clock,,1,0.03,440,0.999690525190417,0.999690525190417,-0.0003095227067940615,-0.0003095227067940615,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,8000,14640.148099390584,0.00727939352452476,0.08463529503281808,436.2154331921577,1.285880999172415,8.080324337130412,0.024108329022788137,0.007279386661384487,True,clock,,1,0.1,1465,0.999690525190417,0.999690525190417,-0.0003095227067940615,-0.0003095227067940615,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,fixed,,,,1,0.02468946546665754,0.05332119637946441,-3.7013786256505172,-2.931421346198962,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,fixed,,,,2,0.07407037126340626,0.14449883019207102,-2.602739674637838,-1.9344838670190214,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,fixed,,,,3,0.5667961795558825,0.7039089066853752,-0.5677555115625652,-0.35110632510902856,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,fixed,,,,4,0.9839415829306641,0.9884835905497658,-0.01618875063255217,-0.011583236863561608,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,fixed,,,,5,0.9987637566942732,0.9989128858810353,-0.0012370080848493144,-0.0010877054561246084,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,fixed,,,,8,0.9996991005145756,0.9997000300222957,-0.00030094476475786954,-0.0003000149776974236,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,fixed,,,,16,0.9997090808972255,0.9997090809261201,-0.00029096142794566286,-0.00029096139904270877,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,fixed,,,,32,0.9997090812120267,0.9997090812120267,-0.0002909611130528159,-0.0002909611130528159,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,fixed,,,,64,0.9997090812120267,0.9997090812120267,-0.0002909611130528154,-0.0002909611130528154,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,fixed,,,,128,0.9997090812120267,0.9997090812120267,-0.0002909611130528154,-0.0002909611130528154,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,fixed,,,,256,0.9997090812120267,0.9997090812120267,-0.0002909611130528154,-0.0002909611130528154,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,fixed,,,,512,0.9997090812120267,0.9997090812120267,-0.0002909611130528154,-0.0002909611130528154,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,adaptive_theta,0.25,,,1,0.02468946546665754,0.05332119637946441,-3.7013786256505172,-2.931421346198962,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,reference_theta,0.25,,,1,0.02468946546665754,0.05332119637946441,-3.7013786256505172,-2.931421346198962,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,adaptive_theta,0.5,,,1,0.02468946546665754,0.05332119637946441,-3.7013786256505172,-2.931421346198962,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,reference_theta,0.5,,,1,0.02468946546665754,0.05332119637946441,-3.7013786256505172,-2.931421346198962,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,adaptive_theta,0.75,,,1,0.02468946546665754,0.05332119637946441,-3.7013786256505172,-2.931421346198962,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,reference_theta,0.75,,,1,0.02468946546665754,0.05332119637946441,-3.7013786256505172,-2.931421346198962,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,clock,,1,0.001,16,0.9997090808972255,0.9997090809261201,-0.00029096142794566286,-0.00029096139904270877,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
0,learned,sgd,9000,15564.976118559222,0.007279393532567413,0.08463529505563287,439.64685614336577,1.293757063810287,8.1421754477593,0.02406897349554963,0.007279386661384487,True,clock,,1,0.003,47,0.9997090812120267,0.9997090812120267,-0.0002909611130528154,-0.0002909611130528154,True,,infinite_stale_prefix_max_all_pairs,uniform_arbitrary_stream_transfer
